Student_ID,Age,Gender,Department,CGPA,Attendance,10th_Percentage,12th_Percentage,Backlogs,Internship,Projects,Communication_Score,Aptitude_Score,Placement_Status,Package_LPA
4903,24,Female,IT,8.29,81.44,79.05,94.25,3,No,1,71,73,Not Placed,0.0
4904,23,Male,CSE,8.02,82.11,75.76,64.04,4,No,4,88,72,Not Placed,0.0
4905,20,Male,CSE,7.07,75.25,76.22,60.5,4,No,3,59,57,Not Placed,0.0
4906,22,Female,EEE,6.87,57.1,91.47,80.72,3,Yes,4,75,64,Not Placed,0.0
4907,21,Female,IT,7.82,87.59,85.2,60.59,2,Yes,1,52,80,Placed,5.41
4908,20,Male,CE,5.32,79.09,98.03,75.4,3,No,1,95,100,Not Placed,0.0
4909,21,Male,ME,9.38,55.93,89.55,70.35,0,Yes,0,78,69,Placed,6.96
4910,24,Female,IT,9.13,85.02,57.29,61.6,4,No,3,43,76,Not Placed,0.0
4911,22,Female,IT,6.73,85.14,86.92,64.6,1,Yes,0,67,59,Not Placed,0.0
4912,22,Male,CSE,7.83,77.42,83.28,71.37,1,Yes,0,79,84,Placed,14.79
4913,24,Male,EEE,9.66,54.53,82.3,67.31,0,Yes,0,82,41,Placed,6.02
4914,22,Female,EEE,6.36,67.63,74.04,69.08,4,Yes,5,90,93,Not Placed,0.0
4915,23,Male,IT,8.71,52.55,53.12,86.77,4,No,2,97,52,Not Placed,0.0
4916,21,Female,IT,5.41,73.88,97.57,58.42,3,No,1,46,96,Not Placed,0.0
4917,20,Male,ECE,7.62,95.32,92.6,81.38,2,No,0,48,100,Not Placed,0.0
4918,24,Female,CE,9.42,50.11,74.34,83.91,3,Yes,2,61,79,Placed,9.01
4919,23,Male,CSE,7.76,63.33,57.93,90.1,1,No,2,43,81,Not Placed,0.0
4920,20,Male,CE,8.08,89.99,91.22,92.37,4,No,2,75,59,Not Placed,0.0
4921,20,Female,ME,9.54,50.49,71.53,57.93,2,No,0,72,45,Not Placed,0.0
4922,24,Male,ME,8.58,50.51,69.51,56.91,3,No,2,45,50,Not Placed,0.0
4923,23,Male,EEE,8.48,80.54,83.27,80.74,2,Yes,0,42,85,Placed,8.79
4924,20,Male,CSE,7.93,89.46,87.93,87.85,1,Yes,3,74,64,Placed,14.55
4925,20,Male,CE,8.16,88.83,53.14,63.62,2,No,1,72,81,Not Placed,0.0
4926,23,Male,EEE,9.02,88.98,88.38,76.29,4,No,4,46,49,Placed,3.43
4927,22,Female,ME,9.9,68.05,86.7,88.61,2,Yes,0,80,70,Placed,14.52
4928,20,Male,IT,8.98,94.14,79.46,88.38,2,Yes,1,74,82,Placed,11.4
4929,21,Male,CSE,8.54,50.64,66.92,82.69,3,No,0,94,43,Not Placed,0.0
4930,23,Male,CSE,5.68,65.61,58.24,53.94,2,No,5,96,64,Not Placed,0.0
4931,20,Female,CE,9.09,66.86,55.13,52.53,2,No,3,86,67,Placed,9.09
4932,24,Female,ECE,8.68,58.28,50.06,69.42,1,No,1,42,63,Not Placed,0.0
4933,21,Male,CE,8.85,66.81,60.32,51.33,2,Yes,1,96,74,Placed,13.1
4934,20,Male,IT,6.16,79.29,70.57,95.21,3,Yes,2,82,80,Not Placed,0.0
4935,21,Female,IT,9.52,76.01,62.18,51.01,3,No,0,57,100,Not Placed,0.0
4936,21,Male,EEE,5.49,65.97,65.45,51.48,4,No,0,42,99,Not Placed,0.0
4937,22,Female,CSE,6.27,87.47,69.52,58.27,1,Yes,4,98,44,Placed,10.17
4938,21,Female,EEE,8.32,85.74,65.41,81.35,0,Yes,2,91,72,Placed,9.1
4939,22,Female,IT,8.37,64.03,86.23,77.08,4,No,2,78,50,Not Placed,0.0
4940,23,Male,ECE,6.57,66.16,74.59,82.97,2,Yes,4,66,47,Not Placed,0.0
4941,22,Female,CSE,8.51,64.38,50.97,94.68,1,No,2,48,60,Placed,8.67
4942,24,Female,IT,6.94,56.44,61.33,72.75,4,No,2,100,71,Not Placed,0.0
4943,20,Female,ECE,5.0,87.64,85.48,52.19,3,No,3,56,44,Not Placed,0.0
4944,23,Male,CE,5.81,52.31,65.05,88.17,1,No,5,99,73,Not Placed,0.0
4945,23,Male,ME,9.41,57.53,96.01,90.6,1,Yes,1,80,48,Placed,3.3
4946,24,Male,IT,6.11,55.27,85.63,52.49,2,No,4,81,77,Not Placed,0.0
4947,22,Male,ME,5.56,91.27,64.5,62.14,1,Yes,3,84,82,Not Placed,0.0
4948,20,Female,EEE,8.41,52.2,75.82,88.53,1,No,5,44,71,Placed,8.25
4949,22,Male,ME,7.2,83.23,83.36,68.81,0,No,3,85,49,Placed,14.76
4950,21,Male,IT,8.98,52.22,59.67,73.63,2,Yes,3,43,51,Placed,3.12
4951,22,Male,ME,9.31,89.32,62.31,91.16,1,Yes,2,53,74,Placed,7.4
4952,23,Female,CSE,9.23,95.64,75.36,54.73,1,Yes,5,68,78,Placed,11.08
4953,20,Female,IT,6.57,74.34,96.24,83.86,0,No,5,50,57,Placed,4.91
4954,22,Male,ECE,7.53,90.23,67.2,60.75,0,Yes,4,99,62,Placed,9.73
4955,20,Male,ME,8.25,85.32,70.11,53.13,3,No,2,61,51,Not Placed,0.0
4956,20,Male,CSE,6.61,89.78,59.53,83.12,2,No,2,81,70,Not Placed,0.0
4957,21,Female,EEE,5.21,88.34,79.66,56.07,0,No,3,44,50,Not Placed,0.0
4958,21,Female,EEE,7.48,60.27,87.01,87.35,1,No,0,92,73,Not Placed,0.0
4959,23,Female,ME,5.06,74.98,72.03,60.14,0,Yes,4,51,66,Not Placed,0.0
4960,24,Male,EEE,9.75,98.02,87.51,52.43,4,No,4,60,60,Placed,5.04
4961,20,Female,ECE,8.98,67.18,65.13,54.96,3,Yes,3,54,49,Placed,6.41
4962,24,Male,IT,5.96,98.52,85.35,92.06,3,Yes,3,63,52,Not Placed,0.0
4963,23,Female,CSE,6.44,79.16,62.92,68.55,2,Yes,1,52,97,Not Placed,0.0
4964,20,Male,CE,9.91,73.08,89.03,65.11,3,No,3,71,84,Placed,10.69
4965,20,Female,ME,6.87,82.89,91.53,74.56,2,Yes,2,65,86,Placed,11.91
4966,24,Male,EEE,8.92,90.79,89.89,81.65,4,No,3,79,64,Placed,9.13
4967,22,Female,IT,7.23,69.71,60.77,51.86,1,Yes,4,65,52,Placed,10.33
4968,21,Female,CE,9.32,51.65,84.71,94.91,4,No,0,75,80,Not Placed,0.0
4969,22,Male,ECE,8.52,85.44,76.93,97.92,2,No,0,84,45,Not Placed,0.0
4970,24,Male,EEE,5.11,97.81,99.3,70.87,2,No,2,69,74,Not Placed,0.0
4971,21,Female,EEE,6.47,81.25,68.08,70.63,2,No,0,86,67,Not Placed,0.0
4972,22,Male,CSE,7.79,59.42,88.56,93.93,1,No,3,48,59,Placed,8.88
4973,21,Male,ECE,9.63,62.41,68.5,71.47,2,Yes,0,63,59,Placed,12.38
4974,20,Male,ECE,5.51,95.49,69.84,92.81,4,No,3,99,80,Not Placed,0.0
4975,22,Female,ME,8.01,50.68,55.55,51.42,1,No,5,77,43,Placed,13.61
4976,21,Male,CE,6.51,77.44,61.98,74.48,4,Yes,1,57,59,Not Placed,0.0
4977,21,Male,CSE,9.45,57.93,58.22,97.62,1,Yes,4,48,44,Placed,11.35
4978,21,Male,ME,8.83,64.14,57.96,62.64,2,Yes,5,61,61,Placed,8.6
4979,22,Male,CSE,6.85,65.35,50.45,63.31,1,No,2,95,63,Not Placed,0.0
4980,23,Female,ECE,5.84,60.96,89.69,81.51,0,Yes,1,77,83,Not Placed,0.0
4981,22,Female,CSE,5.06,89.62,73.4,96.31,4,Yes,0,60,56,Not Placed,0.0
4982,24,Female,CSE,8.11,66.61,90.21,59.94,0,Yes,2,46,44,Placed,8.69
4983,22,Male,CSE,7.03,67.27,80.63,96.08,0,No,3,51,96,Placed,3.98
4984,21,Female,IT,6.57,72.65,91.57,83.15,2,No,1,75,65,Not Placed,0.0
4985,20,Male,IT,9.93,95.11,75.19,99.65,2,No,4,97,75,Placed,14.15
4986,22,Male,CE,7.33,84.41,54.7,86.82,0,Yes,4,50,47,Placed,9.52
4987,22,Female,CE,8.75,53.09,80.84,83.39,1,No,1,42,48,Not Placed,0.0
4988,21,Female,ECE,5.89,51.96,83.89,90.75,2,No,1,66,56,Not Placed,0.0
4989,20,Female,CSE,5.07,78.32,81.33,58.76,4,No,1,99,95,Not Placed,0.0
4990,20,Female,ECE,7.09,94.35,90.07,97.3,0,No,0,46,47,Not Placed,0.0
4991,24,Male,IT,8.33,66.16,86.57,58.28,4,No,5,41,44,Not Placed,0.0
4992,22,Male,CSE,7.53,62.39,71.63,51.28,4,No,5,49,49,Not Placed,0.0
4993,20,Female,ME,9.45,87.41,90.96,84.89,4,No,5,42,89,Placed,5.26
4994,20,Male,IT,7.17,80.1,84.59,59.23,0,No,4,56,99,Placed,4.67
4995,23,Male,IT,6.56,78.25,56.02,87.94,3,Yes,4,82,94,Placed,6.82
4996,23,Female,IT,9.58,57.47,76.99,89.75,2,Yes,0,99,53,Placed,13.34
4997,20,Female,CSE,7.03,58.8,86.43,61.83,4,No,2,40,66,Not Placed,0.0
4998,24,Male,CE,6.35,64.09,77.66,54.34,0,No,4,73,66,Not Placed,0.0
4999,20,Female,EEE,5.49,60.34,97.45,75.04,3,Yes,2,52,44,Not Placed,0.0
5000,21,Female,ME,8.97,98.57,55.07,94.51,0,No,2,53,54,Placed,3.48
5001,22,Female,ME,9.13,50.93,86.12,92.36,2,Yes,2,56,67,Placed,10.22
5002,24,Male,ECE,5.17,81.3,91.22,55.85,0,Yes,4,73,44,Not Placed,0.0
5003,21,Male,CSE,6.79,75.88,85.13,98.24,1,Yes,3,56,61,Placed,13.09
5004,24,Male,CE,8.75,66.16,69.28,63.2,1,No,2,90,51,Placed,13.89
5005,21,Male,IT,9.73,94.38,69.27,67.47,4,No,5,96,81,Placed,6.44
5006,22,Male,EEE,6.89,83.51,79.33,57.45,0,No,3,80,47,Placed,12.41
5007,22,Male,CSE,9.36,99.92,69.85,68.89,0,No,0,95,98,Placed,6.72
5008,23,Male,CSE,6.97,58.43,94.16,81.78,4,No,5,64,40,Not Placed,0.0
5009,21,Female,CE,5.9,54.39,55.5,75.3,4,No,3,83,74,Not Placed,0.0
5010,23,Male,EEE,5.02,56.97,81.96,91.38,3,Yes,3,69,99,Not Placed,0.0
5011,21,Female,IT,6.65,63.46,56.71,82.07,0,No,1,87,55,Not Placed,0.0
5012,23,Female,CSE,6.89,70.84,77.01,63.18,2,Yes,2,75,94,Not Placed,0.0
5013,22,Male,ME,9.73,93.13,85.78,77.87,2,No,4,95,69,Placed,12.75
5014,24,Female,ME,6.03,64.18,58.28,53.21,2,No,1,50,82,Not Placed,0.0
5015,23,Female,EEE,6.91,95.76,85.2,79.04,4,No,5,60,80,Not Placed,0.0
5016,21,Male,IT,5.13,73.15,57.0,69.48,4,No,3,59,49,Not Placed,0.0
5017,21,Female,EEE,8.82,82.35,81.03,54.92,4,No,0,68,73,Not Placed,0.0
5018,22,Male,CSE,9.58,63.22,75.28,65.37,2,Yes,4,43,91,Placed,13.98
5019,21,Female,ME,6.19,57.8,64.9,94.9,3,Yes,0,73,50,Not Placed,0.0
5020,20,Male,ECE,7.14,93.47,55.58,79.3,1,No,3,81,59,Placed,12.53
5021,24,Female,EEE,5.61,55.48,86.79,95.16,0,Yes,0,80,82,Not Placed,0.0
5022,23,Male,ECE,7.28,88.7,69.09,70.54,1,No,1,100,46,Not Placed,0.0
5023,24,Female,ECE,5.67,79.05,54.33,98.95,0,Yes,0,96,60,Not Placed,0.0
5024,22,Male,CE,7.62,93.06,88.64,68.0,4,No,1,56,99,Not Placed,0.0
5025,23,Female,ME,8.67,85.89,61.64,87.84,2,No,2,51,50,Placed,9.11
5026,23,Female,EEE,7.77,64.08,86.82,65.27,1,Yes,4,43,76,Placed,13.18
5027,20,Male,ECE,6.23,78.72,78.24,55.3,4,Yes,0,80,62,Not Placed,0.0
5028,22,Female,CSE,6.77,50.65,59.73,91.65,0,No,1,53,83,Not Placed,0.0
5029,21,Male,CE,8.19,73.76,53.82,88.13,1,No,3,43,70,Placed,8.27
5030,20,Female,IT,7.95,54.3,79.66,91.03,1,Yes,5,73,57,Placed,9.46
5031,20,Male,CE,5.68,71.45,51.26,64.98,1,Yes,3,57,63,Not Placed,0.0
5032,24,Female,IT,9.22,55.48,53.27,85.18,1,No,1,52,61,Placed,14.62
5033,24,Female,ME,7.38,97.77,85.11,61.0,1,Yes,4,49,76,Placed,3.94
5034,24,Male,EEE,5.81,76.15,76.94,50.57,4,Yes,2,53,86,Not Placed,0.0
5035,20,Male,EEE,5.61,95.66,66.31,93.32,0,No,2,48,83,Not Placed,0.0
5036,21,Male,IT,9.83,51.12,76.96,76.18,0,No,4,82,40,Placed,8.34
5037,23,Female,CSE,6.41,81.88,79.58,99.18,3,No,5,59,89,Placed,9.85
5038,24,Male,IT,9.54,65.35,78.26,69.25,2,No,0,40,45,Not Placed,0.0
5039,21,Male,IT,7.05,71.59,82.13,97.84,1,No,1,83,77,Not Placed,0.0
5040,22,Female,EEE,6.93,93.65,97.01,80.75,0,No,2,68,68,Placed,3.48
5041,24,Male,ECE,8.5,99.0,69.44,75.61,2,Yes,4,56,82,Placed,4.65
5042,23,Female,CSE,5.05,62.32,65.06,65.14,2,Yes,2,88,96,Not Placed,0.0
5043,22,Male,EEE,6.69,97.41,51.92,91.26,4,Yes,2,47,50,Not Placed,0.0
5044,22,Male,CE,6.51,84.44,57.35,91.44,1,Yes,0,56,55,Not Placed,0.0
5045,23,Female,IT,9.34,97.57,55.31,70.85,3,No,2,60,45,Placed,6.02
5046,24,Male,ECE,7.65,78.12,66.77,86.36,2,No,1,64,40,Not Placed,0.0
5047,20,Male,CSE,6.82,98.04,80.5,72.36,4,No,4,59,99,Not Placed,0.0
5048,23,Female,ME,6.33,94.62,52.32,86.98,1,No,5,98,94,Placed,4.0
5049,23,Male,CSE,7.95,56.43,86.38,99.71,0,No,5,64,87,Placed,12.68
5050,23,Female,CSE,5.76,65.54,69.87,63.12,3,No,5,60,99,Not Placed,0.0
5051,22,Female,IT,6.23,62.15,98.18,81.7,1,Yes,0,52,74,Not Placed,0.0
5052,21,Male,IT,6.47,78.6,78.42,68.99,4,No,5,96,63,Not Placed,0.0
5053,20,Male,ME,8.04,90.14,88.57,77.42,4,No,0,52,77,Not Placed,0.0
5054,24,Female,ME,6.87,87.97,93.06,93.71,4,Yes,5,86,42,Placed,7.18
5055,24,Male,ME,7.53,86.34,94.44,67.38,4,Yes,4,89,90,Placed,5.48
5056,21,Male,EEE,8.25,68.76,75.92,53.62,4,Yes,1,69,100,Not Placed,0.0
5057,23,Female,EEE,9.78,56.98,69.84,89.95,3,No,5,52,79,Placed,14.36
5058,20,Male,IT,8.82,60.53,78.03,77.75,2,Yes,2,79,93,Placed,4.08
5059,24,Female,IT,7.03,87.08,70.1,72.47,2,No,2,46,41,Not Placed,0.0
5060,24,Male,ME,8.74,57.38,62.04,59.17,0,Yes,5,94,90,Placed,5.85
5061,23,Male,EEE,9.75,61.15,66.2,54.64,2,Yes,1,90,99,Placed,9.11
5062,21,Male,ECE,7.5,71.23,61.64,63.94,4,No,3,81,54,Not Placed,0.0
5063,20,Female,EEE,7.05,53.61,63.47,85.95,2,No,4,51,61,Not Placed,0.0
5064,21,Female,IT,5.39,60.63,54.68,70.59,2,Yes,1,41,85,Not Placed,0.0
5065,21,Female,EEE,9.46,57.49,71.32,78.51,4,No,2,98,85,Placed,9.87
5066,20,Male,IT,6.23,97.57,61.76,54.1,3,Yes,4,53,94,Not Placed,0.0
5067,20,Male,ME,5.32,59.58,72.42,56.16,4,No,5,81,43,Not Placed,0.0
5068,24,Male,ME,7.69,93.09,89.61,50.57,2,No,4,56,63,Placed,7.76
5069,24,Male,ME,9.23,55.74,72.42,83.66,2,Yes,2,52,58,Placed,3.15
5070,20,Female,ECE,7.03,93.48,97.73,63.22,0,No,1,40,69,Not Placed,0.0
5071,22,Female,ECE,8.92,79.97,57.39,98.35,4,Yes,3,94,61,Placed,3.42
5072,24,Male,IT,9.18,92.49,92.51,65.42,0,Yes,4,96,78,Placed,7.72
5073,22,Female,CSE,7.27,93.37,62.41,68.18,0,Yes,5,86,87,Placed,7.29
5074,20,Male,CE,7.95,79.82,96.7,73.47,1,Yes,4,40,79,Placed,4.18
5075,24,Female,ECE,7.67,95.88,61.36,65.96,0,No,4,86,66,Placed,12.06
5076,21,Male,IT,9.7,79.27,87.35,90.87,2,No,5,65,54,Placed,9.64
5077,20,Male,EEE,8.63,85.63,53.11,93.81,2,No,5,91,91,Placed,5.71
5078,23,Male,ME,9.63,70.8,81.49,50.55,1,Yes,5,86,76,Placed,12.11
5079,22,Male,ME,6.1,95.7,60.93,82.73,1,No,1,85,93,Not Placed,0.0
5080,20,Female,ME,6.55,91.21,83.51,84.3,4,Yes,4,52,40,Not Placed,0.0
5081,20,Male,IT,5.35,58.34,81.79,98.07,1,No,5,73,51,Not Placed,0.0
5082,24,Male,ME,7.5,78.82,96.18,68.52,3,No,2,79,48,Not Placed,0.0
5083,24,Female,ECE,9.37,94.84,81.33,59.76,2,Yes,2,48,58,Placed,12.26
5084,24,Female,EEE,6.63,89.65,70.41,76.03,2,No,5,90,57,Placed,14.62
5085,23,Female,ME,5.64,98.13,59.68,72.38,1,No,0,58,98,Not Placed,0.0
5086,24,Male,IT,5.34,61.57,82.87,89.59,1,No,4,62,78,Not Placed,0.0
5087,20,Female,EEE,7.24,68.37,55.82,95.2,2,No,3,80,50,Not Placed,0.0
5088,24,Female,ME,5.82,75.36,91.43,54.34,1,No,0,94,50,Not Placed,0.0
5089,21,Male,CSE,6.73,61.63,62.37,92.33,4,No,4,67,69,Not Placed,0.0
5090,24,Male,ME,9.1,69.7,76.21,95.45,1,No,4,69,59,Placed,10.69
5091,23,Male,CE,6.92,76.88,79.8,96.21,1,Yes,5,100,91,Placed,13.59
5092,21,Male,ECE,8.05,59.57,68.12,88.22,4,No,1,46,97,Not Placed,0.0
5093,20,Male,EEE,7.51,62.83,83.19,87.1,4,Yes,1,53,54,Not Placed,0.0
5094,20,Male,ECE,8.59,56.24,62.51,50.74,4,No,2,41,96,Not Placed,0.0
5095,22,Female,CSE,5.78,85.67,51.73,96.01,2,No,0,51,94,Not Placed,0.0
5096,21,Female,CSE,9.6,68.08,97.96,67.58,1,No,0,82,64,Placed,14.13
5097,22,Female,CE,8.22,61.01,66.0,52.06,4,No,5,88,88,Not Placed,0.0
5098,21,Female,ECE,6.35,75.37,85.67,70.65,4,No,0,41,42,Not Placed,0.0
5099,21,Male,EEE,5.62,53.41,75.38,86.64,2,Yes,5,67,97,Placed,5.43
5100,23,Female,CSE,5.75,96.17,83.45,72.1,3,No,2,93,82,Not Placed,0.0
5101,22,Female,CSE,8.91,64.72,55.55,87.9,1,No,3,67,65,Placed,13.83
5102,23,Male,ME,7.94,94.32,75.94,75.47,3,No,3,51,84,Placed,3.79
5103,21,Female,CE,6.9,74.88,69.61,64.97,3,Yes,5,69,67,Placed,9.26
5104,20,Female,IT,6.66,92.51,72.59,60.15,4,No,3,97,45,Not Placed,0.0
5105,21,Male,CSE,9.28,62.35,98.31,71.06,2,Yes,5,86,85,Placed,3.68
5106,23,Female,EEE,9.37,58.76,56.81,51.79,1,Yes,0,100,71,Placed,3.47
5107,22,Male,EEE,7.91,92.47,87.74,71.13,1,Yes,4,79,50,Placed,3.06
5108,22,Male,ME,7.62,60.65,66.52,53.43,1,Yes,0,79,52,Not Placed,0.0
5109,23,Male,EEE,9.08,87.31,64.52,93.85,3,Yes,5,61,56,Placed,8.57
5110,22,Female,ME,8.75,67.23,63.54,78.77,0,No,4,57,85,Placed,14.29
5111,24,Female,CSE,7.0,87.41,67.44,82.3,2,No,1,53,92,Not Placed,0.0
5112,20,Female,CSE,5.41,95.38,67.86,64.44,0,Yes,5,64,85,Placed,10.9
5113,20,Male,CSE,8.84,99.08,63.54,61.29,3,No,5,49,75,Placed,3.09
5114,20,Male,CSE,5.84,67.99,83.37,85.4,4,No,2,75,69,Not Placed,0.0
5115,22,Female,IT,5.08,68.38,52.39,83.58,0,Yes,3,87,43,Not Placed,0.0
5116,22,Female,CE,9.22,99.07,66.61,56.13,0,Yes,0,87,53,Placed,7.26
5117,21,Male,CE,7.89,93.08,64.01,61.93,2,No,0,100,85,Not Placed,0.0
5118,21,Male,IT,9.46,52.25,87.57,97.33,3,Yes,1,92,67,Placed,10.51
5119,20,Female,CSE,7.42,78.67,57.32,65.21,2,Yes,4,88,46,Placed,6.94
5120,24,Female,EEE,9.63,59.06,97.03,51.29,4,No,3,48,55,Not Placed,0.0
5121,21,Male,ME,6.77,99.7,58.53,53.19,1,No,2,50,53,Not Placed,0.0
5122,21,Male,CE,8.62,56.95,68.5,88.77,3,No,4,66,76,Placed,7.14
5123,22,Female,ECE,6.5,77.97,59.99,87.86,4,No,4,98,78,Not Placed,0.0
5124,24,Female,ME,5.01,83.26,64.33,69.09,4,No,5,97,88,Not Placed,0.0
5125,20,Male,ECE,6.9,96.85,88.05,57.66,0,No,3,52,66,Placed,10.0
5126,21,Male,ECE,8.69,92.36,73.82,74.91,2,Yes,2,40,69,Placed,3.12
5127,24,Female,CSE,5.75,62.29,58.13,66.59,0,No,3,78,54,Not Placed,0.0
5128,24,Male,ECE,7.52,78.63,52.33,68.7,0,No,3,50,96,Placed,14.43
5129,20,Male,CSE,6.06,97.68,61.5,63.05,1,Yes,0,96,95,Not Placed,0.0
5130,24,Male,IT,5.37,86.79,97.28,53.14,2,No,2,42,78,Not Placed,0.0
5131,24,Male,EEE,8.09,84.42,92.27,89.56,1,Yes,4,41,81,Placed,13.9
5132,24,Female,ECE,9.76,87.75,72.01,80.91,4,Yes,3,85,57,Placed,14.57
5133,21,Male,EEE,6.55,66.13,74.1,91.73,1,No,1,81,50,Not Placed,0.0
5134,20,Female,CSE,7.9,86.46,94.97,75.16,4,Yes,2,63,61,Not Placed,0.0
5135,24,Male,ECE,9.77,61.64,79.57,99.25,0,Yes,1,59,85,Placed,9.72
5136,24,Male,ME,8.25,71.41,94.04,98.13,1,No,4,88,43,Placed,7.04
5137,21,Male,IT,8.37,94.5,74.59,63.59,2,Yes,2,79,42,Placed,4.84
5138,20,Female,CE,5.89,50.95,60.0,69.35,1,No,0,54,100,Not Placed,0.0
5139,22,Female,IT,7.46,70.72,86.3,87.64,4,Yes,2,93,63,Not Placed,0.0
5140,21,Male,ECE,6.84,63.34,76.32,88.83,3,Yes,4,45,53,Not Placed,0.0
5141,20,Female,IT,7.35,59.93,83.42,95.53,2,Yes,0,59,91,Not Placed,0.0
5142,24,Female,CE,9.0,91.93,57.86,82.63,4,No,4,61,42,Placed,9.57
5143,20,Female,ME,7.3,84.82,82.38,73.76,3,Yes,5,41,98,Placed,7.87
5144,20,Male,EEE,5.31,55.63,69.11,68.88,2,No,2,93,70,Not Placed,0.0
5145,20,Female,ME,9.53,74.72,66.6,70.96,3,No,4,54,92,Placed,12.13
5146,22,Male,IT,7.72,73.35,83.57,92.52,0,No,2,87,100,Placed,9.52
5147,20,Male,CE,9.62,57.13,79.61,99.0,0,No,0,73,96,Placed,5.17
5148,22,Female,EEE,7.86,89.99,82.46,52.6,1,Yes,2,93,97,Placed,6.23
5149,24,Male,CE,5.35,68.33,98.27,79.01,1,No,4,85,74,Not Placed,0.0
5150,22,Male,ME,7.76,88.1,85.06,76.0,1,No,4,96,70,Placed,11.31
5151,24,Male,CSE,7.88,59.6,82.04,68.81,1,No,5,94,96,Placed,9.1
5152,24,Female,CSE,6.07,65.75,80.68,92.58,3,No,5,99,91,Not Placed,0.0
5153,22,Female,EEE,7.36,54.76,69.94,78.79,2,No,4,70,51,Not Placed,0.0
5154,21,Male,EEE,7.3,57.17,91.96,65.66,2,No,1,69,49,Not Placed,0.0
5155,23,Female,EEE,8.11,94.16,69.05,72.21,1,Yes,1,67,59,Placed,14.73
5156,20,Male,CSE,6.3,55.46,85.01,67.84,0,No,1,91,57,Not Placed,0.0
5157,23,Male,ME,7.91,54.79,64.66,71.5,4,No,3,72,83,Not Placed,0.0
5158,20,Female,EEE,6.2,97.02,57.39,53.56,1,No,5,80,95,Placed,5.97
5159,20,Male,CSE,7.23,82.3,56.49,55.6,1,No,2,88,75,Not Placed,0.0
5160,24,Male,EEE,5.61,55.05,81.73,81.18,0,No,1,60,90,Not Placed,0.0
5161,20,Male,EEE,5.19,98.59,66.4,84.2,4,No,4,85,100,Not Placed,0.0
5162,20,Female,CE,6.6,57.36,63.75,81.83,3,Yes,4,62,58,Not Placed,0.0
5163,22,Male,EEE,6.37,88.32,79.6,88.15,3,No,1,81,56,Not Placed,0.0
5164,23,Female,CSE,7.03,51.74,51.28,97.18,4,No,5,52,79,Not Placed,0.0
5165,22,Female,ME,9.81,81.23,62.31,93.03,4,No,1,84,100,Placed,12.65
5166,20,Male,CSE,7.61,77.34,67.03,70.93,3,No,4,65,50,Not Placed,0.0
5167,24,Female,CSE,7.77,60.4,85.42,60.88,1,No,1,93,44,Not Placed,0.0
5168,22,Male,EEE,9.71,82.16,77.25,65.59,1,Yes,5,58,76,Placed,9.56
5169,22,Male,CE,9.61,80.85,92.8,79.39,0,Yes,3,66,84,Placed,13.97
5170,21,Female,ECE,9.42,89.92,66.73,92.81,4,No,3,79,75,Placed,10.97
5171,20,Female,ECE,5.49,93.79,64.82,85.09,1,Yes,5,98,84,Placed,10.79
5172,24,Male,ECE,8.17,75.51,51.66,77.15,1,Yes,3,46,87,Placed,7.15
5173,22,Male,CSE,9.04,74.51,97.59,80.09,0,No,0,64,83,Placed,12.25
5174,22,Male,EEE,9.18,81.08,75.07,76.41,4,Yes,3,88,53,Placed,3.36
5175,24,Male,ECE,7.89,86.46,75.13,98.58,0,Yes,4,79,92,Placed,9.67
5176,20,Male,IT,5.09,67.81,96.17,90.8,0,No,5,75,67,Placed,3.39
5177,21,Male,IT,9.87,75.23,64.5,89.06,3,No,0,46,92,Placed,6.68
5178,22,Female,IT,7.36,79.26,66.61,75.87,0,No,4,94,48,Placed,4.16
5179,21,Male,ME,6.97,99.42,82.82,66.59,4,No,4,59,98,Not Placed,0.0
5180,23,Male,EEE,6.97,79.39,89.26,50.98,1,No,5,63,77,Placed,10.54
5181,20,Female,CSE,7.12,61.21,84.97,52.17,1,Yes,5,100,68,Placed,11.02
5182,23,Female,CSE,6.21,79.4,89.44,51.51,3,No,1,67,64,Not Placed,0.0
5183,23,Male,EEE,6.64,90.97,78.76,99.02,4,Yes,5,88,47,Placed,11.8
5184,23,Male,CE,9.93,92.87,93.14,55.72,1,Yes,2,44,87,Placed,4.49
5185,20,Female,CE,6.84,90.01,77.51,57.11,0,Yes,3,91,58,Placed,10.41
5186,20,Male,ME,7.63,94.41,61.47,74.21,2,No,5,75,41,Placed,14.74
5187,24,Male,EEE,9.24,66.74,77.09,74.07,2,No,2,70,45,Placed,5.57
5188,21,Female,CE,7.64,75.38,85.65,96.0,2,Yes,2,90,69,Placed,10.44
5189,21,Male,ME,6.62,88.98,82.68,53.68,2,No,1,72,100,Not Placed,0.0
5190,24,Male,ECE,7.62,63.22,62.15,97.86,0,No,2,92,41,Placed,7.7
5191,24,Male,ECE,5.57,68.58,52.05,60.82,1,Yes,3,63,90,Not Placed,0.0
5192,23,Male,ME,5.65,91.56,62.62,98.51,3,No,0,49,58,Not Placed,0.0
5193,24,Male,EEE,8.47,88.5,99.2,77.07,0,No,4,77,52,Placed,4.12
5194,22,Female,ECE,9.59,98.56,59.22,82.6,1,Yes,3,83,88,Placed,14.55
5195,21,Male,EEE,8.63,99.8,73.22,65.79,4,Yes,1,88,92,Placed,11.75
